Loci	mef
LOC100042343_mef	11.4738
LOC100042986_mef	13.8242
LOC100043064_mef	10.958
LOC100043141_mef	13.3838
LOC100043170_mef	9.57452
LOC100043527_mef	13.7428
LOC100043572_mef	12.2024
LOC100043787_mef	12.6511
LOC100043869_mef	11.6307
LOC100044177_mef	8.37133
LOC100044385_mef	10.1405
LOC100044400_mef	9.0756
LOC100044468_mef	8.52696
LOC100044471_mef	9.01844
LOC100044651_mef	9.81358
LOC100044953_mef	10.5558
LOC100044980_mef	10.667
LOC100045031_mef	11.3406
LOC100045189_mef	11.3577
LOC100045217_mef	9.41861
LOC100045306_mef	10.0675
LOC100045448_mef	8.93033
LOC100045567_mef	10.0377
LOC100045629_mef	9.89986
LOC100045782_mef	9.0253
LOC100045858_mef	8.71838
LOC100045866_mef	10.5212
LOC100045887_mef	9.45822
LOC100045963_mef	9.00694
LOC100045999_mef	9.56114
LOC100046081_mef	8.84958
LOC100046166_mef	8.60567
LOC100046168_mef	10.8603
LOC100046199_mef	10.8145
LOC100046223_mef	13.0908
LOC100046344_mef	11.5558
LOC100046393_mef	7.77769
LOC100046589_mef	9.16473
LOC100046643_mef	8.76042
LOC100046740_mef	12.9731
LOC100046744_mef	9.36187
LOC100046953_mef	10.3371
LOC100047009_mef	8.45523
LOC100047012_mef	10.8867
LOC100047155_mef	10.4706
LOC100047161_mef	11.6151
LOC100047206_mef	13.5821
LOC100047211_mef	13.7171
LOC100047318_mef	9.53106
LOC100047484_mef	8.62084
LOC100047496_mef	8.37876
LOC100047588_mef	9.56276
LOC100047604_mef	9.32758
LOC100047619_mef	9.84715
LOC100047647_mef	9.22933
LOC100047794_mef	8.98607
LOC100047800_mef	9.53448
LOC100047833_mef	8.82137
LOC100047864_mef	8.82389
LOC100047896_mef	9.09691
LOC100047915_mef	10.0119
LOC100048066_mef	8.92224
LOC100048076_mef	10.3523
LOC100048122_mef	9.71185
LOC100048145_mef	8.52027
LOC100048168_mef	9.24748
LOC100048338_mef	10.8938
LOC100048397_mef	11.6433
LOC100048449_mef	13.3346
LOC100048499_mef	8.55849
LOC100048520_mef	9.39225
LOC100048559_mef	10.4557
LOC100048562_mef	9.59818
LOC100048654_mef	10.3152
LOC100048726_mef	9.95189
LOC100048803_mef	11.0342
LOC100048812_mef	9.61489
LOC433458_mef	11.0701
LOC433780_mef	8.21664
LOC545866_mef	9.74625
LOC627110_mef	9.65492
LOC627908_mef	11.2269
LOC630951_mef	10.197
LOC636537_mef	10.7772
LOC639633_mef	8.93587
LOC640441_mef	13.363
LOC640502_mef	8.8528
LOC665622_mef	10.5385
LOC666646_mef	9.73652
LOC666899_mef	11.8661
LOC671392_mef	11.6064
LOC671878_mef	8.04229
LOC675560_mef	9.39936
LOC675857_mef	12.2269
Lactb2_mef	8.56006
Lage3_mef	9.38635
Lamc1_mef	8.59406
Lamp1_mef	12.202
Lamp2_mef	11.0506
Lamp3_mef	10.1587
Lancl1_mef	8.01463
Lap3_mef	10.298
Laptm4a_mef	12.7357
Laptm4b_mef	9.76794
Larp4_mef	8.63608
Larp5_mef	10.1087
Larp7_mef	8.64327
Lars_mef	10.6426
Las1l$Las1l_mef	8.54612
Lasp1_mef	10.4017
Lass2_mef	9.90625
Lass5_mef	9.48955
Lbr_mef	9.41994
Ldha_mef	12.4506
Ldlrad3_mef	8.84363
Leprot_mef	9.30507
Leprotl1_mef	9.43091
Lgals1_mef	14.0689
Lgals3_mef	11.0747
Lgals9_mef	8.47484
Lgr4_mef	8.64465
Lgtn_mef	7.9996
Lhfp_mef	11.186
Lig1_mef	8.5593
Lin7c_mef	8.44519
Litaf_mef	10.3657
Llgl1_mef	9.08124
Lman1_mef	9.54864
Lmna_mef	10.8989
Lmnb1_mef	8.11174
Loh11cr2a_mef	9.14517
Lonp1_mef	9.22019
Lox_mef	13.0399
Loxl1_mef	11.1004
Loxl3_mef	10.7964
Lphn1$Gtl2_mef	9.7807
Lpp_mef	10.5372
Lrp10_mef	10.0654
Lrp1_mef	9.48446
Lrpap1_mef	9.30216
Lrpprc_mef	8.52087
Lrrc15_mef	10.019
Lrrc40_mef	7.9111
Lrrc42_mef	9.307
Lrrc59_mef	11.2609
Lrrfip1_mef	10.0985
Lsm12_mef	9.16946
Lsm14a_mef	9.17324
Lsm2_mef	7.95035
Lsm3_mef	9.89407
Lsm4_mef	9.92469
Lsm8_mef	9.28526
Lsmd1_mef	9.94058
Lta4h$LOC100048056_mef	9.34963
Ltb4dh_mef	10.3479
Ltbp2_mef	10.4423
Ltv1_mef	9.37649
Luzp1_mef	9.06479
Lxn_mef	10.7622
Ly6a_mef	9.81903
Lyar_mef	9.0928
Lypla1_mef	8.69718
Lypla2_mef	9.51344
Lyplal1_mef	7.8448
M6pr_mef	10.1716
M6prbp1_mef	8.48223
Mad2l1_mef	10.1837
Maea_mef	9.06526
Maged1_mef	10.9488
Magoh_mef	10.6377
Man2a1_mef	10.4463
Man2c1_mef	8.85394
Maoa_mef	9.10303
Map1lc3a_mef	9.75631
Map1lc3b_mef	10.8778
Map2k1_mef	10.1455
Map2k1ip1_mef	9.75632
Map2k2_mef	9.29073
Map2k3_mef	9.44523
Map3k7ip2_mef	10.2657
Mapbpip_mef	8.88509
Mapk13_mef	7.72267
Mapk1_mef	9.17629
Mapk3_mef	9.61547
Mapk6_mef	9.49602
Mapre1_mef	10.3793
Marcks_mef	11.0677
Mars_mef	10.1008
Mat2a_mef	10.2995
Mat2b_mef	9.11761
Matr3_mef	10.5208
Maz_mef	7.96308
Mbd3_mef	8.49972
Mbnl1$LOC100040485_mef	9.82306
Mbnl2_mef	10.2507
Mboat5_mef	9.35519
Mbtps1_mef	9.04314
Mbtps2_mef	8.97696
Mcart1_mef	9.50152
Mcfd2_mef	10.7341
Mcl1$LOC632101_mef	10.4798
Mcm2_mef	8.5783
Mcm4_mef	9.75961
Mcm5_mef	7.9467
Mcm6_mef	9.93413
Mcm7_mef	9.44869
Mcts1_mef	10.7399
Mcts2_mef	8.18133
Mdfic_mef	10.1353
Mdh1_mef	9.65078
Mdh2_mef	12.1227
Mdm2_mef	9.8139
Mea1_mef	9.59207
Med13l_mef	8.44082
Med18_mef	8.58
Med19_mef	7.77016
Med21_mef	8.7079
Med28_mef	9.31053
Med30_mef	9.22035
Med31_mef	8.92252
Med4_mef	8.85614
Med7_mef	9.22878
Med8_mef	9.39225
Mel13_mef	8.9524
Melk_mef	8.30663
Mesdc2_mef	10.0902
Mest_mef	9.48267
Metap2_mef	10.4327
Mettl3_mef	8.31995
Mettl9_mef	10.5797
Mex3c_mef	9.97016
Mfap5_mef	10.1998
Mfge8_mef	11.513
Mfsd1_mef	9.77828
Mgat2_mef	9.58362
Mgat4b_mef	9.38675
Mgea5_mef	9.67743
Mgp_mef	11.6413
Mgst3_mef	8.69776
Mid1ip1_mef	9.94194
Midn_mef	8.89735
Mif_mef	11.5792
Minpp1_mef	8.78578
Mir16_mef	9.77358
Mki67ip_mef	9.03836
Mknk2_mef	9.06316
Mkrn1_mef	7.38128
Mlstd2_mef	9.17605
Mmp14_mef	11.0534
Mmp2_mef	11.0032
Mnat1_mef	8.47969
Mobkl1b_mef	9.7821
Mobkl3_mef	10.3299
Mocs2_mef	8.9252
Morc2a_mef	8.63519
Morf4l2$LOC433261_mef	12.5541
Mosc2_mef	9.68541
Mphosph10_mef	8.22563
Mphosph6_mef	9.50547
Mpnd_mef	9.47009
Mpp1_mef	9.79097
Mpp6_mef	8.8943
Mpzl1_mef	9.12506
Mrfap1_mef	11.9706
Mrp63_mef	9.4228
Mrpl10_mef	9.14388
Mrpl11_mef	8.69812
Mrpl12_mef	9.8552
Mrpl13_mef	10.0884
Mrpl14_mef	8.70766
Mrpl15_mef	8.36989
Mrpl16_mef	9.08431
Mrpl17_mef	9.37997
Mrpl18_mef	9.61196
Mrpl20_mef	10.4331
Mrpl21_mef	8.46311
Mrpl22_mef	10.0168
Mrpl24_mef	9.94921
Mrpl27_mef	10.2413
Mrpl28_mef	9.59126
Mrpl2_mef	9.91388
Mrpl30$EG621542_mef	10.8259
Mrpl32_mef	9.83236
Mrpl33_mef	8.88179
Mrpl34_mef	9.2294
Mrpl35_mef	8.61954
Mrpl36_mef	8.53125
Mrpl39_mef	10.2512
Mrpl3_mef	8.68142
Mrpl40_mef	9.43662
Mrpl41_mef	8.87114
Mrpl43_mef	9.59942
Mrpl44_mef	8.13969
Mrpl45_mef	9.26085
Mrpl46_mef	8.69399
Mrpl48_mef	8.63884
Mrpl49_mef	8.34285
Mrpl4_mef	9.28364
Mrpl50_mef	8.59783
Mrpl51_mef	9.43364
Mrpl52_mef	10.0227
Mrpl53_mef	9.98888
Mrps10_mef	9.27679
Mrps14_mef	9.41442
Mrps15_mef	9.08385
Mrps16_mef	10.5781
Mrps17_mef	9.4382
Mrps18a_mef	8.85369
Mrps18b_mef	9.38281
Mrps18c_mef	10.0065
Mrps21_mef	9.78087
Mrps22_mef	9.10329
Mrps23_mef	8.93519
Mrps26_mef	9.79279
Mrps28_mef	9.23416
Mrps2_mef	8.38482
Mrps30_mef	9.37403
Mrps34_mef	9.53389
Mrps35_mef	8.48391
Mrps36_mef	9.32397
Mrps6_mef	9.19837
Mrps7_mef	9.62157
Mrto4_mef	10.0936
Msh2_mef	7.62861
Msh6_mef	8.00615
Msln_mef	6.79232
Msn_mef	11.9679
Msto1_mef	8.39653
Mt2_mef	9.52713
Mta2_mef	9.46355
Mtap7d1_mef	9.86199
Mtap_mef	10.9805
Mtch2$LOC100039384_mef	9.10594
Mtdh_mef	8.66839
Mtf2_mef	7.36593
Mtfr1_mef	9.06253
Mthfd1_mef	9.00827
Mthfd1l_mef	9.57862
Mthfd2_mef	9.90063
Mtif2_mef	8.2066
Mtm1_mef	7.09829
Mtpn_mef	11.5438
Mtvr2_mef	8.71349
Mtx1_mef	9.98691
Mxi1_mef	7.69179
Myadm_mef	12.0743
Mybbp1a_mef	10.115
Myh10_mef	11.0716
Myh9_mef	10.7633
Mylc2b$LOC100040496_mef	10.0777
Myo10_mef	8.15172
Myo18a_mef	8.45194
Myo1c_mef	9.83573
Myst2_mef	8.76731
N6amt2_mef	8.69733
Naca_mef	13.0407
Nadk_mef	9.55971
Nanp_mef	8.54782
Nans_mef	9.59973
Nap1l4_mef	9.95676
Napa_mef	9.64628
Narg1_mef	9.20663
Nars_mef	11.7562
Nat13_mef	10.1351
Nat5_mef	9.82541
Nbr1_mef	9.39313
Ncapd2_mef	8.32905
Ncaph2$EG665187_mef	7.99744
Ncbp2_mef	9.27429
Nckap1_mef	11.68
Ncl_mef	11.2965
Ncln_mef	8.92532
Ncor1_mef	8.33122
Ndel1_mef	10.3571
Ndfip2_mef	9.94794
Ndn_mef	10.185
Ndnl2_mef	8.82941
Ndufa10_mef	9.96867
Ndufa1_mef	11.4673
Ndufa3_mef	10.7586
Ndufa4_mef	11.5108
Ndufa5_mef	9.75047
Ndufa6_mef	10.2839
Ndufa7_mef	11.2997
Ndufa8_mef	10.8436
Ndufa9_mef	10.8788
Ndufaf1_mef	8.391
Ndufb10_mef	9.84348
Ndufb11$LOC623672_mef	11.1235
Ndufb2_mef	9.39789
Ndufb3_mef	9.99985
Ndufb6_mef	11.1792
Ndufb7_mef	10.6395
Ndufb8_mef	10.2306
Ndufb9_mef	10.7017
Ndufc1_mef	11.0601
Ndufc2$LOC675851_mef	9.98052
Ndufs1_mef	9.17168
Ndufs2_mef	11.0312
Ndufs3_mef	10.3277
Ndufs5_mef	9.94052
Ndufs6_mef	10.1631
Ndufs7_mef	10.117
Ndufs8_mef	10.2877
Ndufv1_mef	10.1914
Ndufv2_mef	10.9234
Necap1_mef	8.59822
Nedd4_mef	12.2516
Nedd8_mef	11.3794
Nek7_mef	9.30652
Nek9_mef	9.91165
Nfe2l1_mef	9.86475
Nfe2l2_mef	8.92462
Nfic_mef	9.19286
Nfkb1_mef	9.1492
Nfkbia_mef	10.2462
Nfu1_mef	9.70665
Nfyb_mef	8.31954
Nfyc_mef	8.55567
Ngdn_mef	8.84432
Ngfrap1_mef	11.3595
Ngrn_mef	8.49743
Nid1$LOC630776_mef	10.4663
Nip7_mef	9.78269
Nipa2$Cyfip1_mef	9.58629
Nipsnap1_mef	7.64032
Nipsnap3a_mef	9.46553
Nisch_mef	9.57601
Nit2_mef	8.88263
Nme2_mef	13.4984
Nmt1$LOC100045684_mef	10.1056
Nob1_mef	9.02607
Noc4l_mef	8.86001
Nol11_mef	8.23737
Nol12_mef	8.56237
Nol14_mef	8.49043
Nol1_mef	8.97782
Nol5_mef	9.89601
Nol5a_mef	9.84086
Nol7_mef	8.68861
Nola2_mef	9.67844
Nola3_mef	10.7813
Nolc1_mef	8.47892
Nosip_mef	8.25706
Npc2_mef	11.5662
Npepl1_mef	8.74319
Npepps_mef	8.74517
Nploc4_mef	8.96647
Nptn_mef	11.7569
Nr4a1_mef	9.41583
Nradd_mef	9.19497
Nras$LOC100046704_mef	9.39061
Nrbf2_mef	9.11866
Nrd1_mef	9.46683
Nrp1_mef	10.2964
Nsbp1_mef	7.81828
Nsfl1c_mef	10.6878
Nsmce1_mef	9.23345
Nsmce2_mef	8.45424
Nsun2_mef	10.5978
Nt5c_mef	9.91205
Nt5dc2_mef	9.05891
Ntan1_mef	9.76046
Nuak1_mef	10.5633
Nubp2_mef	8.56755
Nubpl_mef	7.99572
Nucb1_mef	9.58847
Nucks1_mef	9.99721
Nudc$LOC100041237_mef	9.55399
Nudcd2_mef	9.36012
Nudcd3_mef	9.05952
Nudt19_mef	8.65544
Nudt1_mef	7.73047
Nudt21_mef	9.95007
Nudt2_mef	9.37923
Nudt5_mef	8.51467
Nufip1_mef	8.00991
Nup153_mef	8.92658
Nup160_mef	7.79112
Nup35_mef	8.78955
Nup37_mef	8.48365
Nup50_mef	8.814
Nup54$LOC100042745_mef	7.75497
Nup62_mef	9.07469
Nup85_mef	8.71446
Nup88_mef	9.90673
Nup93_mef	9.49022
Nup98_mef	8.70229
Nupl1_mef	8.80026
Nupr1_mef	11.5407
Nus1$LOC100047601_mef	9.4742
Nusap1_mef	7.92889
Nxf1_mef	8.66033
Nxt1_mef	8.94054
ORF61_mef	9.66091
Oaf_mef	10.6134
Oat_mef	11.6358
Oaz2_mef	9.49574
Obfc2b_mef	8.43886
Ociad1_mef	9.87421
Odc1$EG666231_mef	10.598
Ogn_mef	11.329
Ogt_mef	8.3815
Ola1_mef	9.08897
Oprs1_mef	9.29868
Orc5l_mef	7.75081
Orc6l_mef	8.27456
Ormdl1_mef	8.51231
Ormdl2_mef	8.52641
Osbp_mef	9.2872
Osbpl2_mef	8.93852
Osbpl9_mef	9.37634
Ostf1_mef	9.60015
Otud4_mef	8.37223
Otud6b_mef	8.6231
Oxct1_mef	10.3454
Oxr1_mef	8.26321
Oxsr1_mef	8.76435
P4ha1_mef	10.3882
P4hb_mef	12.7984
Pa2g4_mef	9.88465
Pabpc1_mef	12.5248
Pabpn1_mef	10.979
Pafah1b2_mef	9.38855
Pafah1b3_mef	8.78163
Paics_mef	11.1173
Paip2_mef	10.3619
Paip2b_mef	8.91884
Pak1ip1_mef	9.60689
Pak4_mef	7.85331
Palld_mef	10.48
Papd1_mef	8.76725
Papd4_mef	9.2122
Papola_mef	8.80326
Papss1_mef	9.83345
Parg_mef	8.52205
Park7_mef	10.5865
Parl_mef	10.0627
Parp12_mef	7.41649
Parp1_mef	8.21668
Parp2_mef	8.68233
Parva_mef	10.683
Pawr_mef	8.83441
Pbrm1_mef	9.60389
Pcbd2_mef	8.71687
Pcbp1_mef	11.925
Pcbp2_mef	11.2613
Pcbp4_mef	8.73076
Pcgf3_mef	9.14221
Pcgf6_mef	7.48122
Pck2_mef	9.77373
Pcmt1_mef	9.14102
Pcna_mef	11.711
Pcnp_mef	10.3164
Pcolce_mef	12.2482
Pctk1_mef	8.66561
Pdap1_mef	10.7001
Pdcd10_mef	9.92017
Pdcd11_mef	8.26101
Pdcd2_mef	8.51365
Pdcd4_mef	8.33643
Pdcd5_mef	11.446
Pdcd6_mef	10.5103
Pdcl3_mef	10.9177
Pdcl_mef	8.8826
Pdgfa_mef	8.67236
Pdgfc_mef	10.8153
Pdgfrb_mef	11.0069
Pdha1_mef	10.88
Pdhx_mef	8.02806
Pdia3_mef	12.2571
Pdia4_mef	10.1853
Pdia5_mef	10.7583
Pdia6_mef	11.3261
Pdk1_mef	7.64245
Pdk3_mef	9.41918
Pdlim7_mef	10.5514
Pdpk1_mef	8.9888
Pdzd11_mef	8.89951
Pebp1$4933413G19Rik_mef	11.7213
Peci_mef	9.22734
Pef1_mef	9.10727
Penk1_mef	8.27166
Pepd_mef	8.97772
Perp_mef	7.12659
Pes1_mef	8.85989
Pex13_mef	8.64263
Pex7_mef	8.07492
Pfdn1_mef	10.0492
Pfdn2_mef	9.99125
Pfdn4_mef	9.83829
Pfdn5_mef	9.10363
Pfkl_mef	9.49523
Pfkp_mef	7.9596
Pfn1_mef	13.0732
Pfn2_mef	9.78261
Pgam1_mef	11.5589
Pgam5_mef	9.43678
Pgd_mef	10.2674
Pgls_mef	10.4066
Pgm1_mef	8.65947
Pgrmc1_mef	11.9404
Phb2_mef	9.99546
Phb_mef	9.76712
Phc1_mef	7.7867
Phc2_mef	9.96393
Phf10_mef	10.0901
Phf17_mef	8.31231
Phf23_mef	10.0184
Phf5a_mef	10.0593
Phlda1_mef	9.37072
Phlda3_mef	10.8645
Phldb2_mef	11.5636
Phpt1_mef	9.58992
Pi4ka_mef	9.04582
Pias2_mef	8.24604
Pib5pa_mef	9.08433
Picalm_mef	11.67
Pigf_mef	8.36293
Pigp_mef	8.97448
Pigs_mef	9.08308
Pigx_mef	9.03779
Pim3_mef	7.43094
Pin1_mef	9.97912
Pitpna_mef	9.8941
Pitpnb_mef	9.57217
Pitrm1_mef	10.0081
Pja2_mef	9.52941
Pkd2_mef	10.1746
Pkm2_mef	12.3491
Pkp4_mef	7.4458
Pla2g4a_mef	10.5488
Plaa_mef	8.70377
Plat_mef	9.59057
Pld3_mef	9.53931
Pldn_mef	8.87687
Plekhb2_mef	9.55765
Plekhc1_mef	10.7302
Plk1_mef	8.06404
Plk2_mef	10.84
Plod2_mef	10.0108
Plod3_mef	10.4826
Plp2$LOC623453_mef	11.6328
Plrg1_mef	9.58647
Pls3_mef	10.8526
Pmaip1_mef	9.89198
Pmm1_mef	9.22214
Pmp22_mef	10.3324
Pmpca_mef	9.31006
Pmpcb_mef	10.0967
Pnkd_mef	8.43224
Pnn_mef	8.92794
Pno1_mef	10.4259
Pnrc1_mef	8.94532
Pold2_mef	8.94298
Poldip2_mef	8.97378
Poldip3_mef	8.81213
Pole3_mef	8.91406
Polr2b_mef	10.1008
Polr2c_mef	9.81325
Polr2d_mef	9.28826
Polr2f_mef	9.1415
Polr2g_mef	10.3771
Polr2h_mef	8.99559
Polr2i_mef	9.77818
Polr2j_mef	8.84311
Polr2k_mef	9.78075
Pom121_mef	9.73264
Pomgnt1_mef	9.01051
Pomp_mef	11.2557
Postn_mef	12.7722
Ppa1_mef	10.6308
Ppan_mef	8.41154
Ppap2a_mef	10.5043
Ppia_mef	13.6978
Ppib_mef	12.5383
Ppic_mef	11.0887
Ppig_mef	8.46745
Ppil1_mef	8.12166
Ppil2_mef	8.68721
Ppm1a_mef	8.7324
Ppm1g_mef	10.3067
Ppm1m_mef	8.94799
Ppme1_mef	9.71995
Ppp1ca_mef	11.9883
Ppp1r11_mef	9.17237
Ppp1r12a_mef	9.44617
Ppp1r14b_mef	10.2133
Ppp1r15b_mef	9.04404
Ppp1r2_mef	8.99767
Ppp1r7_mef	8.48566
Ppp1r8_mef	9.28179
Ppp2ca_mef	10.9895
Ppp2r1a_mef	10.7267
Ppp2r1b_mef	8.8568
Ppp2r2a_mef	9.2178
Ppp2r2d_mef	8.23813
Ppp2r4_mef	8.80069
Ppp2r5c_mef	9.51833
Ppp2r5d_mef	8.86576
Ppp2r5e_mef	8.27448
Ppp3cb_mef	9.08607
Ppp3r1_mef	9.20855
Ppp4c_mef	9.84959
Ppp4r1_mef	9.5608
Ppp5c_mef	8.53358
Ppp6c_mef	9.18589
Pprc1_mef	8.95932
Ppt2_mef	9.51267
Pqbp1$LOC631302_mef	8.49602
Praf2_mef	9.82385
Prc1_mef	9.06861
Prdm4_mef	8.64334
Prdx1_mef	12.6144
Prdx2_mef	11.0206
Prdx3_mef	9.83447
Prdx4_mef	10.1258
Prdx5_mef	10.6893
Prdx6_mef	10.6957
Prim1_mef	8.48533
Prkag1_mef	9.26414
Prkar1a_mef	11.0897
Prkar2a_mef	9.08469
Prkcdbp_mef	9.80493
Prkci_mef	8.50112
Prkcsh_mef	9.98972
Prkrir_mef	9.91935
Prmt1_mef	11.3853
Prnp_mef	11.5916
Prpf19_mef	9.78363
Prpf8_mef	10.4423
Prps1$AU021838_mef	9.23921
Prps2_mef	8.45964
Prpsap2_mef	8.12514
Prr13_mef	10.3481
Prss23_mef	10.8609
Psap_mef	11.8168
Psat1_mef	11.5204
Pscd2_mef	9.04356
Psen1_mef	8.92445
Psenen_mef	10.3161
Psip1_mef	8.1801
Psma1_mef	9.65689
Psma2_mef	11.9735
Psma3$LOC100038973_mef	11.5428
Psma4_mef	11.5976
Psma5$EG666974_mef	10.7227
Psma6_mef	10.6918
Psma7_mef	10.5927
Psmb1_mef	10.6409
Psmb2_mef	11.2019
Psmb3_mef	10.8448
Psmb4_mef	11.7877
Psmb5_mef	11.4141
Psmb7_mef	12.0783
Psmc1$LOC240657_mef	10.1567
Psmc2_mef	11.3474
Psmc3_mef	11.1351
Psmc4_mef	10.4175
Psmc5_mef	10.7703
Psmc6_mef	10.4516
Psmd11$LOC627316_mef	9.26693
Psmd12_mef	10.5538
Psmd13_mef	8.81052
Psmd14_mef	11.5434
Psmd1_mef	9.79463
Psmd2$EG432448_mef	10.5935
Psmd3_mef	9.64352
Psmd4_mef	10.3333
Psmd5_mef	9.64741
Psmd6_mef	10.8294
Psmd7_mef	9.24648
Psmd8_mef	12.0508
Psme1_mef	9.22061
Psme2_mef	10.04
Psme3_mef	8.59532
Psme4_mef	8.58809
Pspc1_mef	7.89661
Psph_mef	9.70583
Psrc1_mef	9.02681
Ptbp1_mef	10.4286
Ptcd3_mef	8.46716
Pten_mef	9.72514
Ptges3_mef	11.8578
Ptgfrn_mef	8.56119
Ptgs2_mef	11.2093
Ptk7_mef	9.3861
Ptms_mef	10.8023
Ptn_mef	10.9144
Ptp4a1$EG667723_mef	9.72547
Ptp4a2_mef	10.8959
Ptp4a3_mef	7.58382
Ptpla_mef	10.703
Ptplad1_mef	10.1015
Ptplb_mef	8.55431
Ptpmt1_mef	9.2676
Ptpn11_mef	9.37433
Ptpn12_mef	10.2143
Ptpn2_mef	8.5917
Ptpn9_mef	9.43645
Ptprf_mef	8.14518
Ptrf_mef	9.51321
Ptrh2_mef	9.05548
Pttg1_mef	8.83307
Ptx3_mef	9.32944
Puf60_mef	9.4838
Pum1_mef	8.18704
Pum2_mef	9.02085
Pus1_mef	8.55312
Pvrl3$LOC100047693_mef	8.88722
Pwp1_mef	8.95233
Pxdn_mef	10.7913
Pycr1_mef	9.12967
Pycr2_mef	9.19452
Pygo2_mef	8.85592
Qars_mef	9.84058
Qk$LOC100046895_mef	10.0694
Qrich1_mef	9.78428
Qtrt1_mef	8.23667
RP23-24J10.5_mef	13.2963
Rab10_mef	10.352
Rab11a_mef	10.5107
Rab18_mef	10.7488
Rab1_mef	11.5422
Rab1b_mef	9.58416
Rab21_mef	9.8602
Rab24_mef	9.15701
Rab28_mef	8.80729
Rab2_mef	11.1324
Rab34_mef	10.6478
Rab35_mef	8.79479
Rab4b_mef	9.01826
Rab5a_mef	10.6433
Rab5c_mef	9.55546
Rab6_mef	10.4946
Rab7_mef	11.0651
Rab8b_mef	9.55118
Rab9_mef	9.88134
Rabac1_mef	10.7625
Rabggtb_mef	10.433
Rac1_mef	11.2666
Racgap1_mef	8.39727
Rad17_mef	8.93154
Rad21_mef	9.68731
Rad23b_mef	9.19586
Rad51_mef	8.21711
Rae1_mef	8.48689
Raf1_mef	9.1484
Rai12_mef	9.67147
Rai14_mef	9.09505
Rala_mef	8.68161
Ralb_mef	9.53001
Ralbp1_mef	8.44141
Raly_mef	7.96726
Ranbp1_mef	12.0111
Ranbp2_mef	9.17352
Ranbp5_mef	10.2166
Rangrf_mef	8.62975
Rap1a_mef	10.3478
Rapgef2_mef	9.65866
Rarg_mef	8.94709
Rars2_mef	8.75765
Rars_mef	10.8818
Rasa1_mef	9.47744
Rasl2-9$LOC100045999_mef	8.86935
Rassf1_mef	10.0019
Raver1$B230118G17Rik_mef	8.64079
Rbbp4_mef	9.58711
Rbbp7_mef	12.0046
Rbck1_mef	8.67974
Rbm10_mef	8.3803
Rbm13_mef	9.88592
Rbm22_mef	8.96965
Rbm25_mef	8.22248
Rbm28_mef	8.09184
Rbms1_mef	10.6913
Rbms2_mef	9.551
Rbmxrt_mef	10.5277
Rbpj_mef	8.94245
Rbpms2_mef	9.56083
Rbx1$LOC100043674_mef	10.6222
Rcc1_mef	8.2106
Rcc2$LOC100047340_mef	9.61451
Rchy1_mef	9.45639
Rcl1_mef	8.15707
Rcn1_mef	10.1971
Rcn3_mef	11.1889
Rdbp_mef	8.77058
Rdx_mef	10.2536
Reep5_mef	10.8984
Rela_mef	9.41856
Rell1_mef	8.95854
Reps1_mef	8.63548
Rest_mef	8.1518
Rexo2_mef	10.7782
Rfc1_mef	8.00049
Rfc2_mef	8.77073
Rfc4_mef	7.97923
Rfc5_mef	8.07829
Rfk_mef	9.10956
Rfwd3_mef	8.08948
Rg9mtd1_mef	8.21008
Rgs19_mef	9.30092
Rhob_mef	11.2073
Rhoc_mef	10.5685
Rhoj_mef	9.82226
Rhoq_mef	11.5566
Riok3_mef	9.15493
Rmnd5b_mef	8.03244
Rnase4_mef	10.5413
Rnaseh2a_mef	8.12263
Rnaseh2b_mef	8.29452
Rnaseh2c_mef	9.41739
Rnaset2a$Rnaset2a_mef	10.0979
Rnaset2a_mef	10.7891
Rnd3_mef	10.8464
Rnf10_mef	8.32089
Rnf111_mef	9.1209
Rnf11_mef	9.71187
Rnf139_mef	8.95283
Rnf145_mef	9.93841
Rnf149_mef	10.7939
Rnf14_mef	9.21097
Rnf181_mef	9.36444
Rnf2_mef	9.39683
Rnf34_mef	8.59901
Rnf44_mef	9.03747
Rnf4_mef	10.0242
Rnf5_mef	8.95804
Rnf6_mef	9.46302
Rnf7_mef	10.0977
Rnmt_mef	8.04891
Rnuxa_mef	9.59519
Rock1_mef	9.05989
Rogdi_mef	8.16358
Rpa1_mef	10.4608
Rpa2_mef	7.81813
Rpa3_mef	8.53853
Rpe_mef	8.91883
Rpl11$EG328825_mef	12.618
Rpl12$EG241053_mef	13.3032
Rpl13a$LOC638236_mef	13.0148
Rpl14$LOC100040970_mef	11.5083
Rpl15$LOC100039748_mef	12.7682
Rpl18a_mef	13.5188
Rpl22l1_mef	12.5664
Rpl26_mef	13.754
Rpl31$EG665562_mef	8.46113
Rpl32_mef	12.5763
Rpl34_mef	13.102
Rpl4_mef	13.5102
Rpl6_mef	13.1772
Rpl7_mef	12.5668
Rpl7a_mef	13.5449
Rpl7l1_mef	9.03408
Rpl8_mef	13.14
Rplp1_mef	13.789
Rplp2_mef	13.6102
Rpn1_mef	11.2887
Rpn2_mef	10.7835
Rpo1-1_mef	9.10722
Rpp30_mef	8.60607
Rps11_mef	13.211
Rps18$LOC100039740_mef	12.2289
Rps19_mef	12.5818
Rps19bp1_mef	8.83172
Rps25_mef	8.73218
Rps26_mef	13.5205
Rps27l_mef	12.6802
Rps3_mef	11.9621
Rps5_mef	13.3825
Rpsa$LOC100040633_mef	12.9155
Rqcd1_mef	8.7663
